ec5_uuid,created_at,uploaded_at,title,1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,4_Hexagon_,5_Plot_,6_Elevation_m,7_Slope___or_,8_Aspect,9_Slope_Position,10_Surface_Shape,11_Slope_Length,12_Slope_Uniformity,13_Slope_Continuity,14_Photo__North,15_Photo__East,16_Photo__South,17_Photo__West,18_Photo__VegGround,19_Photo__Overhead,20_Additional_Commen,22_Hexagon_,23_Plot_,24_Species,25_If_other_fill_in,26_Is_it_a_snag,27_DBH_cm__tenth_dec,28_Age_Taken,29_If_age_is_taken_r,30_For_tress_that_ar,31_Tree_Class,32_Live_crown_class,33_Conk,34_Blind_Conk,35_Fork_Crook,36_Scar,37_Frost_Damage,38_Mistletoe,39_Rotten_Bark,40_Dead_or_broken_to,41_Insect_Damage,42_Fire_Damage,43_Down_Tree,44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,47_Hexagon_,48_Plot_,49_399m_Plot,51_Hexagon_,52_Plot_,53_Sub_Plot_,54_Sapling_or_Regene,55_Species,56_If_other_fill_in,57_Regeneration_Heig,58_Tree_count_indivi,59_Avg_DBH_Sapling_o,60_Avg_Height_Saplin,61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,64_Hexagon_,65_Plot_,66_Transect_,67_Azimuth,69_Hexagon_,70_Plot_,71_Transect_,72_Position_along_tr,73_Type_of_CWD,74_If_other_and_it_i,75_Species,76_Decay_class,77_DBH_at_transect_c,78_Length_cm,79_DBH_Left_cm__tent,80_Distance_off_grou,81_DBH_Right_cm__ten,82_Distance_off_grou,83_Tag_Id,84_Additional_Commen
d3786145-02d1-4882-acea-33a0d17cc71b,2021-05-27T21:07:38.578Z,2021-05-27T23:20:08.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Snag (Dead) (45-90%) ,8.1,,,,8: Younger immature,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d26017b-fa75-4dda-b4e4-26794f7e07c1,2021-05-27T21:07:29.687Z,2021-05-27T23:23:32.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Sx: spruce hybrid,,Standing (Live),21.7,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394c9300-bfa9-40d4-af3d-624ca57cbb47,2021-05-27T21:06:45.791Z,2021-05-27T23:20:00.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),19.1,,,,8: Younger immature,4 (75-100% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63d9cff5-2399-4a6f-82d4-dcc5621860d6,2021-05-27T21:06:30.985Z,2021-05-27T23:23:24.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Snag (Dead) (45-90%) ,9.8,,,,4: Dead useless,1 (0-25% healthy),,,,,,,,7: Present in all 3rds ,,,,Broken midway bottom 1/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d052f0ed-1c6e-415c-85e4-666e4790b26f,2021-05-27T21:04:33.314Z,2021-05-27T23:16:33.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),9,,,,8: Younger immature,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48e819e0-6ad6-4035-b63d-705d2a4bde04,2021-05-27T21:03:51.088Z,2021-05-27T23:23:15.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),14.6,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68908b94-601a-494c-9f33-fd5348c18818,2021-05-27T21:03:18.399Z,2021-05-27T23:16:25.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Snag (Dead) (45-90%) ,10.2,,,,9: Younger immature - Dead potential,1 (0-25% healthy),7: Present in all 3rds ,,,,,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f89ef078-59de-4ad4-b3e5-0f45e3418e21,2021-05-27T21:02:44.672Z,2021-05-27T23:15:31.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Snag (Dead) (45-90%) ,8.8,,,,4: Dead useless,1 (0-25% healthy),,,,,4: Bottom and middle,,,5: Top and middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440daa78-ab3a-4210-bd9f-3d30c5bd82b5,2021-05-27T21:01:17.329Z,2021-05-27T23:16:16.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),21.2,,,,8: Younger immature,4 (75-100% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3005565-7c53-4d65-8265-3abf391b1258,2021-05-27T21:00:34.472Z,2021-05-27T23:15:23.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),13.8,,,,8: Younger immature,2 (25-50% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
