ec5_uuid,created_at,uploaded_at,title,X1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,X4_Hexagon_,X5_Plot_,X6_Elevation_m,X7_Slope___or_,X8_Aspect,X9_Slope_Position,X10_Surface_Shape,X11_Slope_Length,X12_Slope_Uniformity,X13_Slope_Continuity,X14_Photo__North,X15_Photo__East,X16_Photo__South,X17_Photo__West,X18_Photo__VegGround,X19_Photo__Overhead,X20_Additional_Commen,X22_Hexagon_,X23_Plot_,X24_Species,X25_If_other_fill_in,X26_Is_it_a_snag,X27_DBH_cm__tenth_dec,X28_Age_Taken,X29_If_age_is_taken_r,X30_For_tress_that_ar,X31_Tree_Class,X32_Live_crown_class,X33_Conk,X34_Blind_Conk,X35_Fork_Crook,X36_Scar,X37_Frost_Damage,X38_Mistletoe,X39_Rotten_Bark,X40_Dead_or_broken_to,X41_Insect_Damage,X42_Fire_Damage,X43_Down_Tree,X44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,X47_Hexagon_,X48_Plot_,X49_399m_Plot,X51_Hexagon_,X52_Plot_,X53_Sub_Plot_,X54_Sapling_or_Regene,X55_Species,X56_If_other_fill_in,X57_Regeneration_Heig,X58_Tree_count_indivi,X59_Avg_DBH_Sapling_o,X60_Avg_Height_Saplin,X61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,X64_Hexagon_,X65_Plot_,X66_Transect_,X67_Azimuth,X69_Hexagon_,X70_Plot_,X71_Transect_,X72_Position_along_tr,X73_Type_of_CWD,X74_If_other_and_it_i,X75_Species,X76_Decay_class,X77_DBH_at_transect_c,X78_Length_cm,X79_DBH_Left_cm__tent,X80_Distance_off_grou,X81_DBH_Right_cm__ten,X82_Distance_off_grou,X83_Tag_Id,X84_Additional_Commen
fefdf1b3-f012-4663-a7c7-fd0a48e02b0e,2021-08-13T20:28:13.945Z,2021-08-17T14:10:08.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,Bl: subalpine fir,NA,Standing (Live),22.9,NA,NA,NA,1: Older Immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5c3ab753-0789-4669-8ef2-94b2ca502abd,2021-08-13T20:25:52.084Z,2021-08-17T14:10:11.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,Bl: subalpine fir,NA,Standing (Live),28,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,NA,2: Middle 1/3 only,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57fd3e2d-ad6d-48fb-b523-16a817268239,2021-08-12T21:54:03.814Z,2021-08-17T14:10:05.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),10.3,NA,NA,NA,8: Younger immature,3 (50-75% healthy),NA,NA,1: Bottom 1/3 only,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96360bb8-382d-4623-a79d-81c5299f948b,2021-08-12T21:53:10.190Z,2021-08-17T14:41:24.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),9.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1d8abab2-1ae9-43c6-a63a-f02305c19794,2021-08-12T21:52:37.366Z,2021-08-17T14:10:02.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),33.9,NA,NA,NA,2: Older immature - Suspect,4 (75-100% healthy),NA,NA,2: Middle 1/3 only,4: Bottom and middle,NA,NA,NA,NA,5: Green Strip Attack (Alive) (Spruce and Fir),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7488340f-df7e-4b46-b825-7ebea5f86769,2021-08-12T21:49:42.727Z,2021-08-17T18:38:07.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Ep: paper birch,NA,Standing (Live),9,NA,NA,NA,1: Older Immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12d404e6-8283-43dc-ad0e-9716c6c01460,2021-08-12T21:47:23.499Z,2021-08-17T14:41:21.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),16,NA,NA,NA,2: Older immature - Suspect,4 (75-100% healthy),NA,NA,1: Bottom 1/3 only,1: Bottom 1/3 only,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f8d84f3-7ae5-4a6e-ade3-4bb3bf97ca7b,2021-08-12T21:46:55.947Z,2021-08-17T14:10:00.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),23.8,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bab28232-f135-4393-b5d5-cfe681e871e0,2021-08-12T21:45:06.809Z,2021-08-17T14:41:18.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),44.7,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,5: Green Strip Attack (Alive) (Spruce and Fir),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41b17138-13b7-454b-9058-7139ebb4ed62,2021-08-12T21:44:21.679Z,2021-08-17T14:09:57.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),11.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6106a912-1108-4009-89a6-f2bf68329b90,2021-08-12T21:42:03.585Z,2021-08-17T14:41:15.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),16.5,NA,NA,NA,2: Older immature - Suspect,2 (25-50% healthy),NA,NA,NA,NA,NA,NA,NA,3: Top 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b51ab1ba-696a-4c0b-b7c6-849ac7506eec,2021-08-12T21:41:20.747Z,2021-08-17T14:41:12.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),10.4,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3f91c68b-9e25-4d95-8a23-5acf9e91daa6,2021-08-12T21:39:50.130Z,2021-08-17T14:09:54.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),21.1,NA,NA,NA,8: Younger immature,4 (75-100% healthy),1: Bottom 1/3 only,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b0f3228-56f3-45fa-b900-fd7e6be4e7dc,2021-08-12T21:38:03.974Z,2021-08-17T14:41:10.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),37.7,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,2: Middle 1/3 only,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
feb1561e-3fc8-4e1f-8206-f270df2e8382,2021-08-12T21:36:26.720Z,2021-08-17T14:09:51.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),14.4,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,1: Bottom 1/3 only,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ba6abc36-d57e-4ab0-96c8-8c5bbaf1508f,2021-08-12T21:35:12.151Z,2021-08-17T14:41:07.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),85.4,NA,NA,NA,5: Mature,4 (75-100% healthy),2: Middle 1/3 only,NA,5: Top and middle,4: Bottom and middle,NA,2: Middle 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7bc5043e-7289-4636-b8e3-9628f01c8f1b,2021-08-12T21:33:41.960Z,2021-08-17T14:09:49.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),40,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pitching on bole.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e84e0033-0dfe-48e9-b2fc-f2362afb23ac,2021-08-12T21:30:57.225Z,2021-08-17T14:09:46.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),8.9,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad7ff97a-3990-4d79-9773-0950a454fcd7,2021-08-12T21:30:07.193Z,2021-08-17T14:41:04.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),37.9,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e4777177-0319-41b9-9544-d87fdbf5c3ec,2021-08-12T21:28:18.987Z,2021-08-17T14:41:01.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),9.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d59325b8-2e5d-42a5-ac2e-bed9a9186b90,2021-08-12T21:27:37.680Z,2021-08-17T14:40:58.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),12.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1eb7c77-aaf5-4078-8b5d-ee1c49e6b949,2021-08-12T21:27:07.267Z,2021-08-17T14:40:55.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),12,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bcc2777b-9fc0-48c9-9e26-e10db2fe1d34,2021-08-12T21:26:40.022Z,2021-08-17T14:09:43.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),13,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,2: Middle 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10441dea-e16d-48b1-9913-8a3c61f1ad6b,2021-08-12T21:25:54.229Z,2021-08-17T14:40:52.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),7.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53c8dba9-a1e0-40fb-b00a-194f5dfc4d93,2021-08-12T21:24:44.160Z,2021-08-17T14:40:50.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),17,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c1af4b6-c1b8-4a72-90a8-800a802811d4,2021-08-12T21:24:07.378Z,2021-08-17T14:40:47.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),11.3,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abbde5b3-6f6c-47fc-bb69-7c9a2c78f906,2021-08-12T21:21:18.931Z,2021-08-17T14:09:40.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),12.4,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aa9351be-1b10-42ba-845a-010ada767330,2021-08-12T21:20:23.178Z,2021-08-17T14:40:44.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Down (Dead) (0-45%),33.1,NA,NA,NA,3: Older Immature. Dead Potential,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626259ee-0a36-465f-b580-4cf6b8999325,2021-08-12T21:19:36.059Z,2021-08-17T14:09:38.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),18.3,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d5a0326-2304-4d02-9b66-b2ecd8de886d,2021-08-12T21:19:35.951Z,2021-08-17T14:40:41.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Down (Dead) (0-45%),26.3,NA,NA,NA,3: Older Immature. Dead Potential,1 (0-25% healthy),NA,NA,NA,NA,4: Bottom and middle,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12c8ba46-b749-4082-ba2e-8ac58400d064,2021-08-12T21:18:06.535Z,2021-08-17T14:40:38.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),49.7,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5fe98e5-441d-4d19-8d18-2a098698a2fc,2021-08-12T21:16:53.217Z,2021-08-17T14:09:35.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Ac: poplar,NA,Standing (Live),9.6,NA,NA,NA,1: Older Immature,3 (50-75% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
