ec5_uuid,created_at,uploaded_at,title,X1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,X4_Hexagon_,X5_Plot_,X6_Elevation_m,X7_Slope___or_,X8_Aspect,X9_Slope_Position,X10_Surface_Shape,X11_Slope_Length,X12_Slope_Uniformity,X13_Slope_Continuity,X14_Photo__North,X15_Photo__East,X16_Photo__South,X17_Photo__West,X18_Photo__VegGround,X19_Photo__Overhead,X20_Additional_Commen,X22_Hexagon_,X23_Plot_,X24_Species,X25_If_other_fill_in,X26_Is_it_a_snag,X27_DBH_cm__tenth_dec,X28_Age_Taken,X29_If_age_is_taken_r,X30_For_tress_that_ar,X31_Tree_Class,X32_Live_crown_class,X33_Conk,X34_Blind_Conk,X35_Fork_Crook,X36_Scar,X37_Frost_Damage,X38_Mistletoe,X39_Rotten_Bark,X40_Dead_or_broken_to,X41_Insect_Damage,X42_Fire_Damage,X43_Down_Tree,X44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,X47_Hexagon_,X48_Plot_,X49_399m_Plot,X51_Hexagon_,X52_Plot_,X53_Sub_Plot_,X54_Sapling_or_Regene,X55_Species,X56_If_other_fill_in,X57_Regeneration_Heig,X58_Tree_count_indivi,X59_Avg_DBH_Sapling_o,X60_Avg_Height_Saplin,X61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,X64_Hexagon_,X65_Plot_,X66_Transect_,X67_Azimuth,X69_Hexagon_,X70_Plot_,X71_Transect_,X72_Position_along_tr,X73_Type_of_CWD,X74_If_other_and_it_i,X75_Species,X76_Decay_class,X77_DBH_at_transect_c,X78_Length_cm,X79_DBH_Left_cm__tent,X80_Distance_off_grou,X81_DBH_Right_cm__ten,X82_Distance_off_grou,X83_Tag_Id,X84_Additional_Commen
a2afac40-553d-43c7-965d-c114c273adbf,2021-07-09T19:35:43.766Z,2021-07-18T23:06:40.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Sx: spruce hybrid,,Standing (Live),31.8,,,NA,8: Younger immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
2637c149-2606-4c9d-ae61-d3cd7fc9e71c,2021-07-09T19:34:26.290Z,2021-07-18T23:06:38.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),8,,,NA,8: Younger immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ec4c098d-2c8d-4f32-8ad4-24a36017a841,2021-07-09T19:33:57.603Z,2021-07-18T23:06:36.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Sx: spruce hybrid,,Standing (Live),8.6,,,NA,8: Younger immature,2 (25-50% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
0699f8b2-02eb-437b-9536-e5f06ab15201,2021-07-09T19:31:29.311Z,2021-07-18T23:06:34.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Sx: spruce hybrid,,Standing (Live),25.1,,,NA,8: Younger immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
0277d26f-9b49-4819-be36-369bea818a58,2021-07-09T19:27:17.271Z,2021-07-18T23:06:32.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Snag (Dead) (45-90%) ,14.8,,,NA,8: Younger immature,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,5: Top and middle,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ad768c3b-8ef5-4b79-8c51-d8d7da3f3a58,2021-07-09T19:21:34.770Z,2021-07-18T23:06:30.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),22.9,,,NA,8: Younger immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
57d33d52-c3b8-4876-bf82-845d174396d8,2021-07-09T19:20:20.462Z,2021-07-18T23:06:28.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Fd: douglas-fir,,Standing (Live),11.5,,,NA,8: Younger immature,2 (25-50% healthy),,,,,,,,3: Top 1/3 only,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
1ab92d96-225f-41cc-9ee3-9addbb099370,2021-07-09T19:18:07.030Z,2021-07-18T23:06:26.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),14,,,NA,8: Younger immature,3 (50-75% healthy),,,3: Top 1/3 only,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
fa06a960-f7ed-41f5-9caa-51552b8c2158,2021-07-09T19:16:42.187Z,2021-07-18T23:06:24.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),18.2,,,NA,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
393e2230-d994-463d-9f81-3b8f12c40fa5,2021-07-09T19:15:33.980Z,2021-07-18T23:06:22.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),20.4,,,NA,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
88b22c7e-1d20-4e87-9345-0946b36520ef,2021-07-09T19:13:33.249Z,2021-07-18T23:06:20.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),9.5,,,NA,8: Younger immature,3 (50-75% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
86e7c49c-f105-45c6-bf14-57972f5b52ed,2021-07-09T19:12:17.418Z,2021-07-18T23:06:18.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),18.4,,,NA,8: Younger immature,4 (75-100% healthy),2: Middle 1/3 only,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ff0cbddc-e6a5-40ad-814f-3255fafe3c93,2021-07-09T19:10:48.409Z,2021-07-18T23:06:15.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),15.3,,,NA,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
346f6439-8d9c-4088-a11d-93b8995eb082,2021-07-09T19:09:46.641Z,2021-07-18T23:06:16.000Z,11,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,11,3,Bl: subalpine fir,,Standing (Live),26.7,,,NA,8: Younger immature,4 (75-100% healthy),,,2: Middle 1/3 only,4: Bottom and middle,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
d8f0d0be-ec6a-4dc8-833d-b9b90014522b,2021-07-08T18:35:26.330Z,2021-07-18T23:06:13.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),23.7,,,NA,1: Older Immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
e8dbc406-8f13-48e6-bcde-2e8dfd5137ec,2021-07-08T18:26:28.218Z,2021-07-18T23:06:11.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,Ac: poplar,,Standing (Live),64.5,,,NA,5: Mature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ea5f98f4-15b8-4986-b584-682dc46b2c03,2021-07-08T18:23:17.173Z,2021-07-18T23:06:09.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),37,,,NA,2: Older immature - Suspect,4 (75-100% healthy),,,,2: Middle 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
c23f398c-f8b1-4bae-ab60-4b8537049470,2021-07-08T18:21:21.869Z,2021-07-18T23:06:07.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,Sx: spruce hybrid,,Standing (Live),8,,,NA,8: Younger immature,3 (50-75% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
19349a6b-c672-4ddf-b744-8a3000e52bfb,2021-07-08T18:19:18.767Z,2021-07-18T23:06:05.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),33,,,NA,1: Older Immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
bc4408a4-1327-4a8e-8dde-0fadfa464d20,2021-07-08T18:14:57.923Z,2021-07-18T23:06:03.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,Bl: subalpine fir,,Standing (Live),19.6,,,NA,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,sap suckered holes,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
9318bd05-8ebd-4b1b-847a-a1d47d18e4a1,2021-07-08T18:11:43.829Z,2021-07-18T23:06:01.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),10.6,,,NA,6: Live useless,1 (0-25% healthy),,,,,,,,2: Middle 1/3 only,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
7523b82b-d0e4-4efc-82a3-5d2a54ecbb2e,2021-07-08T18:09:45.612Z,2021-07-18T23:05:59.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),22.5,,,NA,2: Older immature - Suspect,3 (50-75% healthy),,,,2: Middle 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
37fef87f-189b-4631-ae0e-5e683102c817,2021-07-08T18:01:46.371Z,2021-07-18T23:05:57.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,Bl: subalpine fir,,Standing (Live),19.2,,,NA,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
0b5927dc-fa22-41a0-a761-33da06a2c5e3,2021-07-08T17:50:12.306Z,2021-07-18T23:05:55.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Snag (Dead) (45-90%) ,7.5,,,NA,4: Dead useless,1 (0-25% healthy),,,,,4: Bottom and middle,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
20e3e0eb-2d01-417c-b5d0-bb5050e9ed15,2021-07-08T17:47:50.684Z,2021-07-18T23:05:53.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),21.9,,,NA,6: Live useless,1 (0-25% healthy),,,,,1: Bottom 1/3 only,,,5: Top and middle,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
a4bb2c45-308c-4b13-9d66-b51c9c90b220,2021-07-08T17:46:09.221Z,2021-07-18T23:05:52.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),22.7,,,NA,1: Older Immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
e06bc84c-9ee7-4ed5-8f3d-3d5950ec6d3a,2021-07-08T17:44:29.525Z,2021-07-18T23:05:48.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),22.8,,,NA,2: Older immature - Suspect,4 (75-100% healthy),,,,,1: Bottom 1/3 only,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
1e62e49a-10a8-4f64-9290-8e838bf8ac52,2021-07-08T17:42:04.660Z,2021-07-18T23:05:50.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),18.5,,,NA,2: Older immature - Suspect,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
51311e33-54bf-40d1-bf8e-dc1415687a42,2021-07-08T17:39:03.776Z,2021-07-18T23:05:46.000Z,10,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,10,4,At: trembling aspen,,Standing (Live),19.8,No,,NA,1: Older Immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
7fe9f314-3552-4236-bec4-9e54aa87c1f7,2021-07-06T20:50:59.917Z,2021-07-18T23:05:44.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Other,,Down (Dead) (0-45%),40.8,,,NA,4: Dead useless,1 (0-25% healthy),,,,,,,,,,NA,G: More than one clean break OR more shattered Break ,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ef5855a5-1c4d-41e3-b419-7adb95f4e0e0,2021-07-06T20:45:41.130Z,2021-07-18T23:05:42.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Other,,Down (Dead) (0-45%),27.7,,,NA,4: Dead useless,1 (0-25% healthy),,,,,,,,,,NA,G: More than one clean break OR more shattered Break ,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
c0f18111-70b1-4a97-9eb7-7f0c002c1d42,2021-07-06T20:42:39.137Z,2021-07-18T23:05:40.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Down (Dead) (0-45%),21.6,,,NA,3: Older Immature. Dead Potential,1 (0-25% healthy),,,,,,,,,"3: Grey Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,G: More than one clean break OR more shattered Break ,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
388bbb58-1fae-42dc-a7e6-6a0a93834e4d,2021-07-06T20:37:20.421Z,2021-07-18T23:05:38.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Sx: spruce hybrid,,Down (Dead) (0-45%),57.1,,,NA,7: Mature - Dead potential,1 (0-25% healthy),,,,,,,,,7: Grey Attack (Spruce and Fir),NA,G: More than one clean break OR more shattered Break ,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
ff37da22-e286-477e-ab89-c41b5631e888,2021-07-06T20:22:03.789Z,2021-07-18T23:05:36.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Snag (Dead) (45-90%) ,28.2,,,NA,7: Mature - Dead potential,1 (0-25% healthy),,,,4: Bottom and middle,,,,,,NA,,chlorotic needles,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
5271a3e6-9027-47e4-b6ba-265bbdeeffb3,2021-07-06T20:18:32.009Z,2021-07-18T23:05:35.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Standing (Live),16.7,,,NA,1: Older Immature,3 (50-75% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
90a76c3c-e7df-4c54-9d36-3c0a2c2873e7,2021-07-06T20:16:08.691Z,2021-07-18T23:05:33.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Standing (Live),22.7,,,NA,1: Older Immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
3ef87904-dae0-4677-b04c-637b42ca7d4c,2021-07-06T20:14:13.735Z,2021-07-18T23:05:31.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Standing (Live),7.5,,,NA,8: Younger immature,4 (75-100% healthy),,,2: Middle 1/3 only,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
f23568ab-036a-4b50-ae5a-ed9795a01383,2021-07-06T20:11:03.733Z,2021-07-18T23:05:29.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Standing (Live),32.5,,,NA,2: Older immature - Suspect,3 (50-75% healthy),1: Bottom 1/3 only,,3: Top 1/3 only,4: Bottom and middle,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
a7defb2a-08ec-4ff7-a786-dda1f6200ff3,2021-07-06T20:08:38.185Z,2021-07-18T23:05:27.000Z,9,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,,,,,,,,,,NA,9,5,Bl: subalpine fir,,Standing (Live),8.3,,,NA,8: Younger immature,4 (75-100% healthy),,,,,,,,,,NA,,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,
