"","Plot.id","Hexagon","Plot","Species","Status","DBH","Crown.class","Height","Code","Comments","Date","Species1","Distance","Bearing","Age.ca","Technique","Additional.Comments"
"950","H9P6","9","6","Bl","Live",7.7,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"951","H9P6","9","6","Bl","Live",9.3,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"952","H9P6","9","6","Sx","Live",63.5,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"953","H9P6","9","6","At","Live",11.9,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"954","H9P6","9","6","At","Dead",68.5,"1",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"955","H9P6","9","6","Bl","Live",25.7,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"956","H9P6","9","6","Bl","Live",9.3,"3",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"957","H9P6","9","6","At","Live",18.7,"4",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"958","H9P6","9","6","Bl","Live",14.8,"3",NA,NA,"",NA,NA,0,NA,NA,NA,NA
"959","H16P5","16","5","Sx","Standing (Live)",22,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"960","H16P5","16","5","Bl","Standing (Live)",25.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"961","H16P5","16","5","Sx","Snag (Dead) (45-90%) ",9.4,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"962","H16P5","16","5","Sx","Standing (Live)",22,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"963","H16P5","16","5","Bl","Standing (Live)",31.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"964","H16P5","16","5","Bl","Standing (Live)",19.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"965","H16P5","16","5","Bl","Snag (Dead) (45-90%) ",10.6,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"966","H16P5","16","5","Bl","Standing (Live)",28.7,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"967","H16P5","16","5","Sx","Standing (Live)",10.2,"2",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"968","H16P5","16","5","Sx","Standing (Live)",34.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"969","H16P5","16","5","Bl","Standing (Live)",29.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"970","H16P5","16","5","Bl","Standing (Live)",24.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"971","H16P5","16","5","Bl","Standing (Live)",19.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"972","H16P5","16","5","Bl","Standing (Live)",18.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"973","H16P5","16","5","Sx","Standing (Live)",13.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"974","H16P5","16","5","Bl","Standing (Live)",39.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"975","H16P5","16","5","Bl","Standing (Live)",10.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"976","H16P5","16","5","Bl","Standing (Live)",23.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"977","H16P5","16","5","Sx","Standing (Live)",32.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"978","H16P5","16","5","Bl","Standing (Live)",21.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"979","H16P5","16","5","Sx","Standing (Live)",10,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"980","H16P5","16","5","Bl","Standing (Live)",16.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"981","H16P5","16","5","Bl","Standing (Live)",22.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"982","H16P5","16","5","Sx","Standing (Live)",18.5,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"983","H16P5","16","5","Sx","Standing (Live)",22.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"984","H16P5","16","5","Sx","Snag (Dead) (45-90%) ",21.6,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"985","H16P5","16","5","Sx","Standing (Live)",34.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"986","H16P5","16","5","Sx","Standing (Live)",8,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"987","H16P5","16","5","Bl","Standing (Live)",12.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"988","H16P5","16","5","Bl","Snag (Dead) (45-90%) ",12.4,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"989","H16P5","16","5","Sx","Standing (Live)",30,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"990","H16P5","16","5","Bl","Standing (Live)",12.9,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"991","H16P5","16","5","Bl","Snag (Dead) (45-90%) ",19.6,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"992","H16P5","16","5","Bl","Standing (Live)",16.9,"2",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"993","H16P5","16","5","Bl","Standing (Live)",9.9,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"994","H16P5","16","5","Bl","Standing (Live)",21.6,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"995","H16P5","16","5","Bl","Standing (Live)",34.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"996","H16P5","16","5","Bl","Standing (Live)",11.6,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"997","H16P5","16","5","Bl","Standing (Live)",12.7,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"998","H16P5","16","5","Bl","Snag (Dead) (45-90%) ",10,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"999","H16P5","16","5","Bl","Standing (Live)",19.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1000","H16P5","16","5","Bl","Standing (Live)",15.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1001","H16P5","16","5","Bl","Standing (Live)",8.4,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1002","H16P5","16","5","Fd","Standing (Live)",40.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1003","H16P3","16","3","Ep","Standing (Live)",18.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1004","H16P3","16","3","Sx","Standing (Live)",24.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1005","H16P3","16","3","D","Standing (Live)",9.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1006","H16P3","16","3","Bl","Standing (Live)",17,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1007","H16P3","16","3","Sx","Standing (Live)",8.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1008","H16P3","16","3","Bl","Standing (Live)",11.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1009","H16P3","16","3","Sx","Standing (Live)",15.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1010","H16P3","16","3","Bl","Standing (Live)",14.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1011","H16P3","16","3","Sx","Standing (Live)",27,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1012","H16P3","16","3","Sx","Standing (Live)",14.4,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1013","H16P3","16","3","Sx","Snag (Dead) (45-90%) ",11.7,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1014","H16P3","16","3","Ep","Standing (Live)",24.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1015","H16P3","16","3","Ep","Standing (Live)",8.4,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1016","H16P3","16","3","Ep","Standing (Live)",9.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1017","H16P3","16","3","Bl","Standing (Live)",12,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1018","H16P3","16","3","Bl","Standing (Live)",15.7,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1019","H16P3","16","3","Sx","Standing (Live)",9,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1020","H16P3","16","3","Sx","Standing (Live)",11,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1021","H16P3","16","3","Ep","Standing (Live)",10.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1022","H16P3","16","3","Ep","Standing (Live)",10.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1023","H16P3","16","3","Sx","Standing (Live)",20.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1024","H16P3","16","3","Ep","Standing (Live)",12.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1025","H16P3","16","3","Sx","Standing (Live)",18.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1026","H16P3","16","3","Bl","Standing (Live)",13,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1027","H16P3","16","3","Sx","Standing (Live)",15.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1028","H16P3","16","3","Ep","Standing (Live)",18.2,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1029","H16P3","16","3","Sx","Standing (Live)",29.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1030","H16P3","16","3","Ep","Standing (Live)",12.9,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1031","H16P3","16","3","Sx","Standing (Live)",8.1,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1032","H16P3","16","3","Bl","Snag (Dead) (45-90%) ",8.3,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1033","H16P3","16","3","Sx","Standing (Live)",24.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1034","H16P3","16","3","Sx","Standing (Live)",18.4,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1035","H16P3","16","3","Fd","Standing (Live)",38,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1036","H16P3","16","3","Sx","Standing (Live)",19.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1037","H16P3","16","3","Bl","Snag (Dead) (45-90%) ",16.2,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1038","H16P3","16","3","Bl","Standing (Live)",11,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1039","H16P3","16","3","Sx","Standing (Live)",18,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1040","H16P3","16","3","Bl","Standing (Live)",30.3,"2",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1041","H16P3","16","3","Ep","Standing (Live)",20.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1042","H16P3","16","3","Sx","Standing (Live)",31.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1043","H16P3","16","3","Sx","Standing (Live)",16.9,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1044","H16P3","16","3","Bl","Standing (Live)",17.1,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1045","H16P3","16","3","Sx","Standing (Live)",23.9,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1046","H16P3","16","3","Ep","Standing (Live)",40.5,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1047","H16P3","16","3","Sx","Standing (Live)",18.8,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1048","H16P3","16","3","Sx","Standing (Live)",22.3,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1049","H16P3","16","3","Ep","Standing (Live)",27.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1050","H16P3","16","3","Ep","Standing (Live)",24.9,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1051","H16P3","16","3","Bl","Standing (Live)",11.1,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1052","H16P3","16","3","Bl","Standing (Live)",10.3,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1053","H16P3","16","3","Sx","Snag (Dead) (45-90%) ",8.3,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1054","H16P3","16","3","Bl","Standing (Live)",7.6,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1055","H16P3","16","3","Bl","Standing (Live)",15.4,"4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1056","H16P3","16","3","Bl","Standing (Live)",11,"3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
